date,date_str,ticker,open,high,low,close,adj_close,volume,dividends,stock_splits,company_name
2025-03-25 00:00:00-04:00,2025-03-25,GOOGL,168.51462053018605,170.16008551836464,167.85644975168057,170.09027099609375,170.09027099609375,24174400,0.0,0.0,Alphabet Inc.
2025-03-26 00:00:00-04:00,2025-03-26,GOOGL,168.53459028680902,169.14291101426645,164.3860428738787,164.60543823242188,164.60543823242188,28901600,0.0,0.0,Alphabet Inc.
2025-03-27 00:00:00-04:00,2025-03-27,GOOGL,164.1766304631432,164.96444818748884,161.55386834836875,161.793212890625,161.793212890625,24508300,0.0,0.0,Alphabet Inc.
2025-03-28 00:00:00-04:00,2025-03-28,GOOGL,160.0480386603904,161.37437785404254,153.2069295238927,153.90499877929688,153.90499877929688,48669300,0.0,0.0,Alphabet Inc.
2025-03-31 00:00:00-04:00,2025-03-31,GOOGL,152.68834136730996,155.11164193370462,150.24509161947617,154.21412658691406,154.21412658691406,54603500,0.0,0.0,Alphabet Inc.
2025-04-01 00:00:00-04:00,2025-04-01,GOOGL,153.19693997672525,157.66461343058796,153.19693997672525,156.637451171875,156.637451171875,30672900,0.0,0.0,Alphabet Inc.
2025-04-02 00:00:00-04:00,2025-04-02,GOOGL,154.72270392156926,157.9737354754909,154.2739462849113,156.6074981689453,156.6074981689453,25041700,0.0,0.0,Alphabet Inc.
2025-04-03 00:00:00-04:00,2025-04-03,GOOGL,150.69384170810525,152.35924068042604,149.97582338010557,150.30491638183594,150.30491638183594,46883400,0.0,0.0,Alphabet Inc.
2025-04-04 00:00:00-04:00,2025-04-04,GOOGL,147.60238713771614,150.65397293111235,144.9796402891217,145.19903564453125,145.19903564453125,62259500,0.0,0.0,Alphabet Inc.
2025-04-07 00:00:00-04:00,2025-04-07,GOOGL,141.1601793715283,152.42906261628312,140.14298415460087,146.34585571289062,146.34585571289062,76794100,0.0,0.0,Alphabet Inc.
2025-04-08 00:00:00-04:00,2025-04-08,GOOGL,150.80354683062922,151.82074204837693,142.63609935843277,144.30149841308594,144.30149841308594,52200200,0.0,0.0,Alphabet Inc.
2025-04-09 00:00:00-04:00,2025-04-09,GOOGL,144.0222787835972,159.11061702523395,143.51368875470308,158.27293395996094,158.27293395996094,70406200,0.0,0.0,Alphabet Inc.
2025-04-10 00:00:00-04:00,2025-04-10,GOOGL,156.10888048544342,157.28563866565491,149.51708388683267,152.39913940429688,152.39913940429688,48022000,0.0,0.0,Alphabet Inc.
2025-04-11 00:00:00-04:00,2025-04-11,GOOGL,152.47891611104427,157.2357840662013,152.39914981719627,156.70724487304688,156.70724487304688,33636200,0.0,0.0,Alphabet Inc.
2025-04-14 00:00:00-04:00,2025-04-14,GOOGL,159.5593589601424,161.27462328630523,157.12607630131762,158.63192749023438,158.63192749023438,30333000,0.0,0.0,Alphabet Inc.
2025-04-15 00:00:00-04:00,2025-04-15,GOOGL,158.6917731015249,159.2103301054895,154.78257030571797,155.87953186035156,155.87953186035156,27551500,0.0,0.0,Alphabet Inc.
2025-04-16 00:00:00-04:00,2025-04-16,GOOGL,152.67836778458886,155.46067741277207,151.09273508921532,152.90773010253906,152.90773010253906,28187400,0.0,0.0,Alphabet Inc.
2025-04-17 00:00:00-04:00,2025-04-17,GOOGL,153.86508310192784,154.25400844452392,148.09103529003713,150.74371337890625,150.74371337890625,33046600,0.0,0.0,Alphabet Inc.
2025-04-21 00:00:00-04:00,2025-04-21,GOOGL,148.46999532680982,148.53979463690146,145.6976525525358,147.26332092285156,147.26332092285156,26049100,0.0,0.0,Alphabet Inc.
2025-04-22 00:00:00-04:00,2025-04-22,GOOGL,148.47995987784566,151.77087479980403,148.13091768280205,151.0528564453125,151.0528564453125,26971800,0.0,0.0,Alphabet Inc.
2025-04-23 00:00:00-04:00,2025-04-23,GOOGL,155.1814586711159,157.09616926384234,153.38641273519517,154.92218017578125,154.92218017578125,31128800,0.0,0.0,Alphabet Inc.
2025-04-24 00:00:00-04:00,2025-04-24,GOOGL,155.7199692710382,159.15049822016638,155.36096007364648,158.8413543701172,158.8413543701172,45894000,0.0,0.0,Alphabet Inc.
2025-04-25 00:00:00-04:00,2025-04-25,GOOGL,164.61541287682232,165.6425750916004,160.59649729347288,161.51397705078125,161.51397705078125,56034000,0.0,0.0,Alphabet Inc.
2025-04-28 00:00:00-04:00,2025-04-28,GOOGL,161.98265861948803,162.70067694860023,158.16321987401656,160.1676788330078,160.1676788330078,29745800,0.0,0.0,Alphabet Inc.
2025-04-29 00:00:00-04:00,2025-04-29,GOOGL,159.87849612757626,160.29733764803302,157.086204107764,159.71893310546875,159.71893310546875,26809000,0.0,0.0,Alphabet Inc.
2025-04-30 00:00:00-04:00,2025-04-30,GOOGL,157.54493703861002,158.83139304877153,154.97204023505506,158.36268615722656,158.36268615722656,34981100,0.0,0.0,Alphabet Inc.
2025-05-01 00:00:00-04:00,2025-05-01,GOOGL,160.00812396444732,161.5039930234171,158.47237175928248,160.8557891845703,160.8557891845703,30203200,0.0,0.0,Alphabet Inc.
2025-05-02 00:00:00-04:00,2025-05-02,GOOGL,162.95997467027814,164.51567601619934,161.42420728854916,163.57826232910156,163.57826232910156,25715000,0.0,0.0,Alphabet Inc.
2025-05-05 00:00:00-04:00,2025-05-05,GOOGL,162.551092409754,164.93450965911595,162.27186475669814,163.7577667236328,163.7577667236328,21341800,0.0,0.0,Alphabet Inc.
2025-05-06 00:00:00-04:00,2025-05-06,GOOGL,161.72339340187466,164.3461554362482,160.74609651363122,162.7804718017578,162.7804718017578,21277200,0.0,0.0,Alphabet Inc.
2025-05-07 00:00:00-04:00,2025-05-07,GOOGL,163.62812539619352,164.5455898895658,147.43284488902702,150.96310424804688,150.96310424804688,127490100,0.0,0.0,Alphabet Inc.
2025-05-08 00:00:00-04:00,2025-05-08,GOOGL,154.57315149382438,155.50058309873845,152.47892851591033,153.85513305664062,153.85513305664062,57498700,0.0,0.0,Alphabet Inc.
2025-05-09 00:00:00-04:00,2025-05-09,GOOGL,153.7454179749914,154.62299934708025,151.78084208678038,152.32933044433594,152.32933044433594,32435300,0.0,0.0,Alphabet Inc.
2025-05-12 00:00:00-04:00,2025-05-12,GOOGL,157.0562755246952,158.66184216787673,155.81968502629073,158.0236053466797,158.0236053466797,44138800,0.0,0.0,Alphabet Inc.
2025-05-13 00:00:00-04:00,2025-05-13,GOOGL,158.35270013902556,160.12781218093087,155.72995326636035,159.09066772460938,159.09066772460938,42382100,0.0,0.0,Alphabet Inc.
2025-05-14 00:00:00-04:00,2025-05-14,GOOGL,159.51949150800576,166.5400972975048,159.170449289238,164.91458129882812,164.91458129882812,48755900,0.0,0.0,Alphabet Inc.
2025-05-15 00:00:00-04:00,2025-05-15,GOOGL,165.3832808496498,165.75227223459135,161.92283584781248,163.5084686279297,163.5084686279297,33146700,0.0,0.0,Alphabet Inc.
2025-05-16 00:00:00-04:00,2025-05-16,GOOGL,167.26806720706887,168.88361607338598,165.16387753981013,165.73231506347656,165.73231506347656,42846900,0.0,0.0,Alphabet Inc.
2025-05-19 00:00:00-04:00,2025-05-19,GOOGL,164.0569364118495,166.18107529267584,163.7677417629434,166.0813446044922,166.0813446044922,30426100,0.0,0.0,Alphabet Inc.
2025-05-20 00:00:00-04:00,2025-05-20,GOOGL,165.9716462897934,168.03595283640126,162.45136908866291,163.5283966064453,163.5283966064453,46607700,0.0,0.0,Alphabet Inc.
2025-05-21 00:00:00-04:00,2025-05-21,GOOGL,163.2392111991083,172.66318349220677,163.1095643409873,168.09579467773438,168.09579467773438,73416000,0.0,0.0,Alphabet Inc.
2025-05-22 00:00:00-04:00,2025-05-22,GOOGL,171.3767414156938,176.28319020253375,170.23988151650855,170.39942932128906,170.39942932128906,74864400,0.0,0.0,Alphabet Inc.
2025-05-23 00:00:00-04:00,2025-05-23,GOOGL,168.5944139952117,169.49194456610303,167.42763794814334,168.00604248046875,168.00604248046875,35211400,0.0,0.0,Alphabet Inc.
2025-05-27 00:00:00-04:00,2025-05-27,GOOGL,169.69138381086714,172.69308880696215,169.53182079809207,172.423828125,172.423828125,37995700,0.0,0.0,Alphabet Inc.
2025-05-28 00:00:00-04:00,2025-05-28,GOOGL,172.6831300854681,174.7873198647011,171.4365725199691,171.8853302001953,171.8853302001953,34784000,0.0,0.0,Alphabet Inc.
2025-05-29 00:00:00-04:00,2025-05-29,GOOGL,173.5208093888165,173.93965089581198,170.1600951338123,171.38670349121094,171.38670349121094,29317300,0.0,0.0,Alphabet Inc.
2025-05-30 00:00:00-04:00,2025-05-30,GOOGL,170.87811871209726,171.73575093359455,166.97888295989642,171.2670440673828,171.2670440673828,52639900,0.0,0.0,Alphabet Inc.
2025-06-02 00:00:00-04:00,2025-06-02,GOOGL,167.37777366516244,169.40218193277036,166.92901598525125,168.5644989013672,168.5644989013672,38612300,0.0,0.0,Alphabet Inc.
2025-06-03 00:00:00-04:00,2025-06-03,GOOGL,167.0287408798973,168.01600469808255,164.82482048675826,165.7223358154297,165.7223358154297,45084900,0.0,0.0,Alphabet Inc.
2025-06-04 00:00:00-04:00,2025-06-04,GOOGL,166.28081407126308,167.75673398423967,165.90185569784677,167.5872039794922,167.5872039794922,26900800,0.0,0.0,Alphabet Inc.
2025-06-05 00:00:00-04:00,2025-06-05,GOOGL,169.87088888051295,170.45926039928958,167.1284622369502,167.74676513671875,167.74676513671875,36379100,0.0,0.0,Alphabet Inc.
2025-06-06 00:00:00-04:00,2025-06-06,GOOGL,170.35954849552294,174.01943975782734,170.35954849552294,173.20169067382812,173.20169067382812,35731800,0.0,0.0,Alphabet Inc.
2025-06-09 00:00:00-04:00,2025-06-09,GOOGL,174.27002138780236,176.1970440586742,174.1002861656323,175.817626953125,175.817626953125,28935900,0.21,0.0,Alphabet Inc.
2025-06-10 00:00:00-04:00,2025-06-10,GOOGL,175.92747903926403,180.8298886948226,174.63948090794972,178.3237762451172,178.3237762451172,61766100,0.0,0.0,Alphabet Inc.
2025-06-11 00:00:00-04:00,2025-06-11,GOOGL,179.49195401036374,180.09101684926247,176.47662077845203,177.07569885253906,177.07569885253906,31646800,0.0,0.0,Alphabet Inc.
2025-06-12 00:00:00-04:00,2025-06-12,GOOGL,175.90749122267417,176.44666452455314,174.47971034788216,175.42823791503906,175.42823791503906,20941900,0.0,0.0,Alphabet Inc.
2025-06-13 00:00:00-04:00,2025-06-13,GOOGL,172.17329464872896,176.85604320367563,172.1233689351953,174.39984130859375,174.39984130859375,27663100,0.0,0.0,Alphabet Inc.
2025-06-16 00:00:00-04:00,2025-06-16,GOOGL,174.45974398959817,176.66633252587772,174.37986589593493,176.49659729003906,176.49659729003906,27389200,0.0,0.0,Alphabet Inc.
2025-06-17 00:00:00-04:00,2025-06-17,GOOGL,175.4282431183839,177.08567926563504,174.30998028900405,175.6778564453125,175.6778564453125,24973000,0.0,0.0,Alphabet Inc.
2025-06-18 00:00:00-04:00,2025-06-18,GOOGL,175.73776761612697,176.28692000243774,172.93211615674434,173.05194091796875,173.05194091796875,28707500,0.0,0.0,Alphabet Inc.
2025-06-20 00:00:00-04:00,2025-06-20,GOOGL,173.68095462694552,174.07035081830173,165.20409556084024,166.38226318359375,166.38226318359375,75659900,0.0,0.0,Alphabet Inc.
2025-06-23 00:00:00-04:00,2025-06-23,GOOGL,166.0128253516346,167.08116240174218,161.7494257286143,164.9344940185547,164.9344940185547,57671000,0.0,0.0,Alphabet Inc.
2025-06-24 00:00:00-04:00,2025-06-24,GOOGL,166.66183161080377,167.95982401484335,165.87306016657053,166.51206970214844,166.51206970214844,40524300,0.0,0.0,Alphabet Inc.
2025-06-25 00:00:00-04:00,2025-06-25,GOOGL,167.3707300173257,172.0934098171055,167.29085192583665,170.41600036621094,170.41600036621094,35479000,0.0,0.0,Alphabet Inc.
2025-06-26 00:00:00-04:00,2025-06-26,GOOGL,172.16330733603075,173.4213683331891,169.6771681943881,173.27159118652344,173.27159118652344,31796700,0.0,0.0,Alphabet Inc.
2025-06-27 00:00:00-04:00,2025-06-27,GOOGL,173.27158802075178,178.40363764116194,171.46438989107267,178.25387573242188,178.25387573242188,108140200,0.0,0.0,Alphabet Inc.
2025-06-30 00:00:00-04:00,2025-06-30,GOOGL,180.5003780733202,180.94967899066734,174.30997094439113,175.95741271972656,175.95741271972656,63378900,0.0,0.0,Alphabet Inc.
2025-07-01 00:00:00-04:00,2025-07-01,GOOGL,175.46818749328466,175.81763700531283,173.26159900853952,175.56802368164062,175.56802368164062,35904500,0.0,0.0,Alphabet Inc.
2025-07-02 00:00:00-04:00,2025-07-02,GOOGL,175.26848197683447,178.58335417760583,174.79922295185074,178.3636932373047,178.3636932373047,29128900,0.0,0.0,Alphabet Inc.
2025-07-03 00:00:00-04:00,2025-07-03,GOOGL,178.22391365801445,179.39210218822254,176.7761594232363,179.2523193359375,179.2523193359375,21689700,0.0,0.0,Alphabet Inc.
2025-07-07 00:00:00-04:00,2025-07-07,GOOGL,178.78304908898676,179.0226833705182,175.40827199123135,176.5165557861328,176.5165557861328,34175600,0.0,0.0,Alphabet Inc.
2025-07-08 00:00:00-04:00,2025-07-08,GOOGL,177.5749242496101,177.67476043779465,172.54271112131266,174.09031677246094,174.09031677246094,40442500,0.0,0.0,Alphabet Inc.
2025-07-09 00:00:00-04:00,2025-07-09,GOOGL,174.97894087050608,179.1624626362242,172.50278095171484,176.34681701660156,176.34681701660156,43025600,0.0,0.0,Alphabet Inc.
2025-07-10 00:00:00-04:00,2025-07-10,GOOGL,175.35836349959487,178.15402063985096,174.11029683512743,177.34527587890625,177.34527587890625,29252400,0.0,0.0,Alphabet Inc.
2025-07-11 00:00:00-04:00,2025-07-11,GOOGL,176.51656530489134,181.14938835134018,176.20704719654847,179.91131591796875,179.91131591796875,34282900,0.0,0.0,Alphabet Inc.
2025-07-14 00:00:00-04:00,2025-07-14,GOOGL,180.7300224544814,183.3859118317051,179.40207776586954,181.2791748046875,181.2791748046875,32536600,0.0,0.0,Alphabet Inc.
2025-07-15 00:00:00-04:00,2025-07-15,GOOGL,182.5272506181519,183.93507346834292,181.31913062189142,181.718505859375,181.718505859375,33448300,0.0,0.0,Alphabet Inc.
2025-07-16 00:00:00-04:00,2025-07-16,GOOGL,182.95659839065306,184.04490889196538,181.74846312672318,182.68701171875,182.68701171875,33104200,0.0,0.0,Alphabet Inc.
2025-07-17 00:00:00-04:00,2025-07-17,GOOGL,181.85827589550698,183.77530432362263,180.20083982993623,183.29605102539062,183.29605102539062,31992600,0.0,0.0,Alphabet Inc.
2025-07-18 00:00:00-04:00,2025-07-18,GOOGL,185.11324367348885,186.1316703490662,183.42587032160213,184.77377319335938,184.77377319335938,34014500,0.0,0.0,Alphabet Inc.
2025-07-21 00:00:00-04:00,2025-07-21,GOOGL,185.9619330750015,189.99567783258155,185.86208164773134,189.8059844970703,189.8059844970703,45803100,0.0,0.0,Alphabet Inc.
2025-07-22 00:00:00-04:00,2025-07-22,GOOGL,191.20380830960463,191.35357021159422,187.17006365240448,191.04405212402344,191.04405212402344,44660200,0.0,0.0,Alphabet Inc.
2025-07-23 00:00:00-04:00,2025-07-23,GOOGL,191.20381577219638,192.23222149983224,188.88739669642578,189.93577575683594,189.93577575683594,58681900,0.0,0.0,Alphabet Inc.
2025-07-24 00:00:00-04:00,2025-07-24,GOOGL,196.7252403051011,197.64381545602902,190.70456849752816,191.8727569580078,191.8727569580078,74881700,0.0,0.0,Alphabet Inc.
2025-07-25 00:00:00-04:00,2025-07-25,GOOGL,191.68305419336826,194.02942546808288,190.96416662133603,192.88119506835938,192.88119506835938,39785900,0.0,0.0,Alphabet Inc.
2025-07-28 00:00:00-04:00,2025-07-28,GOOGL,193.35047209995227,193.7498625541434,190.54482081320737,192.28213500976562,192.28213500976562,38139500,0.0,0.0,Alphabet Inc.
2025-07-29 00:00:00-04:00,2025-07-29,GOOGL,192.13236281084488,195.61697034161693,191.78291329403916,195.44723510742188,195.44723510742188,41389200,0.0,0.0,Alphabet Inc.
2025-07-30 00:00:00-04:00,2025-07-30,GOOGL,195.2974741739121,197.2943808004953,194.3888780023715,196.2260284423828,196.2260284423828,32445400,0.0,0.0,Alphabet Inc.
2025-07-31 00:00:00-04:00,2025-07-31,GOOGL,195.40729975764043,195.68686545955075,190.79443520574372,191.60317993164062,191.60317993164062,51329200,0.0,0.0,Alphabet Inc.
2025-08-01 00:00:00-04:00,2025-08-01,GOOGL,188.73762721302066,190.53484621084553,187.52950724447476,188.8374786376953,188.8374786376953,34832200,0.0,0.0,Alphabet Inc.
2025-08-04 00:00:00-04:00,2025-08-04,GOOGL,189.9956738002762,194.96798225717674,189.82593856567027,194.7383270263672,194.7383270263672,31547400,0.0,0.0,Alphabet Inc.
2025-08-05 00:00:00-04:00,2025-08-05,GOOGL,194.40884314692985,197.55396485726567,193.5901041516216,194.368896484375,194.368896484375,31602300,0.0,0.0,Alphabet Inc.
2025-08-06 00:00:00-04:00,2025-08-06,GOOGL,194.1991754853375,196.3258859841649,193.3704573812648,195.78671264648438,195.78671264648438,21562900,0.0,0.0,Alphabet Inc.
2025-08-07 00:00:00-04:00,2025-08-07,GOOGL,196.75520727948205,197.23446060352177,194.0294340028213,196.21604919433594,196.21604919433594,26321800,0.0,0.0,Alphabet Inc.
2025-08-08 00:00:00-04:00,2025-08-08,GOOGL,196.9149587094283,202.29662132319493,196.86503299798275,201.10845947265625,201.10845947265625,39161800,0.0,0.0,Alphabet Inc.
2025-08-11 00:00:00-04:00,2025-08-11,GOOGL,200.62921267003748,201.16837075965444,198.76210983585918,200.68911743164062,200.68911743164062,25832400,0.0,0.0,Alphabet Inc.
2025-08-12 00:00:00-04:00,2025-08-12,GOOGL,201.0585431482033,204.18370696130674,200.27975076589462,203.02549743652344,203.02549743652344,30397900,0.0,0.0,Alphabet Inc.
2025-08-13 00:00:00-04:00,2025-08-13,GOOGL,203.81427054832747,204.21364576160173,197.2044995517677,201.6476287841797,201.6476287841797,28342900,0.0,0.0,Alphabet Inc.
2025-08-14 00:00:00-04:00,2025-08-14,GOOGL,201.18833871082708,204.12379383237695,200.91875205563483,202.62611389160156,202.62611389160156,25230400,0.0,0.0,Alphabet Inc.
2025-08-15 00:00:00-04:00,2025-08-15,GOOGL,203.534714766441,206.12070520105007,200.96868242883633,203.58462524414062,203.58462524414062,34931400,0.0,0.0,Alphabet Inc.
2025-08-18 00:00:00-04:00,2025-08-18,GOOGL,203.88415594549542,204.9525082638803,202.17680937496152,203.18524169921875,203.18524169921875,18526600,0.0,0.0,Alphabet Inc.
2025-08-19 00:00:00-04:00,2025-08-19,GOOGL,202.7159730378366,203.1253425488118,199.65072931767816,201.25823974609375,201.25823974609375,24240200,0.0,0.0,Alphabet Inc.
2025-08-20 00:00:00-04:00,2025-08-20,GOOGL,200.41952632200108,200.9686786831588,196.29592455953664,199.01171875,199.01171875,28955500,0.0,0.0,Alphabet Inc.
2025-08-21 00:00:00-04:00,2025-08-21,GOOGL,199.44105529785156,202.1668286588479,199.12154291514705,199.44105529785156,199.44105529785156,19774600,0.0,0.0,Alphabet Inc.
2025-08-22 00:00:00-04:00,2025-08-22,GOOGL,202.41643648326647,208.21744781149425,200.98865555430208,205.771240234375,205.771240234375,42827000,0.0,0.0,Alphabet Inc.
2025-08-25 00:00:00-04:00,2025-08-25,GOOGL,206.11069972619865,210.19438514977915,204.9624845680577,208.1675262451172,208.1675262451172,29928900,0.0,0.0,Alphabet Inc.
2025-08-26 00:00:00-04:00,2025-08-26,GOOGL,207.18903343187435,207.52851912382437,205.3818354433132,206.81961059570312,206.81961059570312,28464100,0.0,0.0,Alphabet Inc.
2025-08-27 00:00:00-04:00,2025-08-27,GOOGL,205.38184246485358,208.58688428789492,205.3319167524022,207.15908813476562,207.15908813476562,23022900,0.0,0.0,Alphabet Inc.
2025-08-28 00:00:00-04:00,2025-08-28,GOOGL,206.92944327697995,211.8917573213033,206.57997853322107,211.31265258789062,211.31265258789062,32339300,0.0,0.0,Alphabet Inc.
2025-08-29 00:00:00-04:00,2025-08-29,GOOGL,210.1844065843309,214.31800279201352,209.87488848734807,212.58070373535156,212.58070373535156,39728400,0.0,0.0,Alphabet Inc.
2025-09-02 00:00:00-04:00,2025-09-02,GOOGL,208.11761422314743,211.3525932568575,205.88107328271496,211.0231170654297,211.0231170654297,47523000,0.0,0.0,Alphabet Inc.
2025-09-03 00:00:00-04:00,2025-09-03,GOOGL,225.86013881710127,230.95224175670688,224.4423216543269,230.30325317382812,230.30325317382812,103336100,0.0,0.0,Alphabet Inc.
2025-09-04 00:00:00-04:00,2025-09-04,GOOGL,229.2947939629136,232.01058815431742,225.76027598883607,231.94070434570312,231.94070434570312,51684200,0.0,0.0,Alphabet Inc.
2025-09-05 00:00:00-04:00,2025-09-05,GOOGL,231.84086323662245,235.39535470067108,231.5413241866342,234.63653564453125,234.63653564453125,46588900,0.0,0.0,Alphabet Inc.
2025-09-08 00:00:00-04:00,2025-09-08,GOOGL,235.31608185012894,237.97434675109136,233.5172554040335,233.8870086669922,233.8870086669922,32474700,0.21,0.0,Alphabet Inc.
2025-09-09 00:00:00-04:00,2025-09-09,GOOGL,234.0169206603603,240.3128053844981,233.07753270088136,239.47335815429688,239.47335815429688,38061000,0.0,0.0,Alphabet Inc.
2025-09-10 00:00:00-04:00,2025-09-10,GOOGL,238.74382884116824,241.50203443312756,237.6945274082077,239.01365661621094,239.01365661621094,35141100,0.0,0.0,Alphabet Inc.
2025-09-11 00:00:00-04:00,2025-09-11,GOOGL,239.7232054178332,242.09165136894262,236.09557331646107,240.21287536621094,240.21287536621094,30599300,0.0,0.0,Alphabet Inc.
2025-09-12 00:00:00-04:00,2025-09-12,GOOGL,240.21286654309478,241.92175543476245,237.84442067897936,240.64259338378906,240.64259338378906,26771600,0.0,0.0,Alphabet Inc.
2025-09-15 00:00:00-04:00,2025-09-15,GOOGL,244.5000723057695,252.24500622225327,244.5000723057695,251.44552612304688,251.44552612304688,58383800,0.0,0.0,Alphabet Inc.
2025-09-16 00:00:00-04:00,2025-09-16,GOOGL,251.91521585326547,252.87457975705254,249.30692141357196,250.99581909179688,250.99581909179688,34109700,0.0,0.0,Alphabet Inc.
2025-09-17 00:00:00-04:00,2025-09-17,GOOGL,251.0557800198683,251.43553649547647,246.11900683222018,249.36688232421875,249.36688232421875,34108000,0.0,0.0,Alphabet Inc.
2025-09-18 00:00:00-04:00,2025-09-18,GOOGL,251.51547232528497,253.82397511354577,249.6367116291099,251.86524963378906,251.86524963378906,31239500,0.0,0.0,Alphabet Inc.
2025-09-19 00:00:00-04:00,2025-09-19,GOOGL,253.08445699569828,255.83265939150547,251.64539584681071,254.55349731445312,254.55349731445312,55571400,0.0,0.0,Alphabet Inc.
2025-09-22 00:00:00-04:00,2025-09-22,GOOGL,254.2636811395151,255.6128047936517,250.13639113793755,252.36492919921875,252.36492919921875,32290500,0.0,0.0,Alphabet Inc.
2025-09-23 00:00:00-04:00,2025-09-23,GOOGL,252.8745862102155,254.1937306726042,250.31626206974443,251.49549865722656,251.49549865722656,26628000,0.0,0.0,Alphabet Inc.
2025-09-24 00:00:00-04:00,2025-09-24,GOOGL,251.49550432970327,252.18505574615793,246.2789151995329,246.97845458984375,246.97845458984375,28201000,0.0,0.0,Alphabet Inc.
2025-09-25 00:00:00-04:00,2025-09-25,GOOGL,244.24022750230412,246.32887284028934,240.58263166512353,245.6293182373047,245.6293182373047,31020400,0.0,0.0,Alphabet Inc.
2025-09-26 00:00:00-04:00,2025-09-26,GOOGL,246.90849752367055,249.25695217808112,245.80921049475367,246.3788299560547,246.3788299560547,18503200,0.0,0.0,Alphabet Inc.
2025-09-29 00:00:00-04:00,2025-09-29,GOOGL,247.6879914773483,250.98582213384148,242.61131034259105,243.89047241210938,243.89047241210938,32505800,0.0,0.0,Alphabet Inc.
2025-09-30 00:00:00-04:00,2025-09-30,GOOGL,242.65128209661555,243.13096406959585,239.09361157011617,242.94110107421875,242.94110107421875,34724300,0.0,0.0,Alphabet Inc.
2025-10-01 00:00:00-04:00,2025-10-01,GOOGL,240.59263270567308,246.13900797357311,238.45403213601972,244.7399139404297,244.7399139404297,31658200,0.0,0.0,Alphabet Inc.
2025-10-02 00:00:00-04:00,2025-10-02,GOOGL,244.98974812584623,246.64866670301694,242.14162021805868,245.52940368652344,245.52940368652344,25483300,0.0,0.0,Alphabet Inc.
2025-10-03 00:00:00-04:00,2025-10-03,GOOGL,244.33018254314118,246.138996907564,241.5020306823554,245.1896209716797,245.1896209716797,30249600,0.0,0.0,Alphabet Inc.
2025-10-06 00:00:00-04:00,2025-10-06,GOOGL,244.61999567020933,251.1557292673991,244.42012945214807,250.26629638671875,250.26629638671875,28894700,0.0,0.0,Alphabet Inc.
2025-10-07 00:00:00-04:00,2025-10-07,GOOGL,248.10771903747053,250.27629875611288,245.35951661425605,245.59934997558594,245.59934997558594,23181300,0.0,0.0,Alphabet Inc.
2025-10-08 00:00:00-04:00,2025-10-08,GOOGL,244.79988761332393,245.84918907751907,243.66063338889384,244.46009826660156,244.46009826660156,21307100,0.0,0.0,Alphabet Inc.
2025-10-09 00:00:00-04:00,2025-10-09,GOOGL,244.3101967172578,244.60000044134677,238.99366696134817,241.3721160888672,241.3721160888672,27892100,0.0,0.0,Alphabet Inc.
2025-10-10 00:00:00-04:00,2025-10-10,GOOGL,241.27216783484693,243.93043262992407,235.6858257251368,236.4153594970703,236.4153594970703,33180300,0.0,0.0,Alphabet Inc.
2025-10-13 00:00:00-04:00,2025-10-13,GOOGL,240.05299046060216,244.34017953936018,239.55331729181,243.9904022216797,243.9904022216797,24995000,0.0,0.0,Alphabet Inc.
2025-10-14 00:00:00-04:00,2025-10-14,GOOGL,241.07230809804528,246.95845730298234,240.35277752895155,245.28955078125,245.28955078125,22111600,0.0,0.0,Alphabet Inc.
2025-10-15 00:00:00-04:00,2025-10-15,GOOGL,247.0883778879278,251.94520161834686,245.82920701293574,250.86590576171875,250.86590576171875,27007700,0.0,0.0,Alphabet Inc.
2025-10-16 00:00:00-04:00,2025-10-16,GOOGL,251.60541868813706,256.79201310331337,249.93651222042618,251.29562377929688,251.29562377929688,27997200,0.0,0.0,Alphabet Inc.
2025-10-17 00:00:00-04:00,2025-10-17,GOOGL,250.59608169913423,254.05382673080507,247.64801305801078,253.13442993164062,253.13442993164062,29671600,0.0,0.0,Alphabet Inc.
2025-10-20 00:00:00-04:00,2025-10-20,GOOGL,254.52352413042843,257.1617826336821,254.06381810029453,256.3822937011719,256.3822937011719,22350200,0.0,0.0,Alphabet Inc.
2025-10-21 00:00:00-04:00,2025-10-21,GOOGL,254.5734808325197,254.71338870395212,243.99039197294186,250.29627990722656,250.29627990722656,47312100,0.0,0.0,Alphabet Inc.
2025-10-22 00:00:00-04:00,2025-10-22,GOOGL,254.20372304336274,256.19241249616164,249.12704181794433,251.52548217773438,251.52548217773438,35029400,0.0,0.0,Alphabet Inc.
2025-10-23 00:00:00-04:00,2025-10-23,GOOGL,252.81462530948346,254.8732762688867,251.68537434804077,252.91456604003906,252.91456604003906,19901400,0.0,0.0,Alphabet Inc.
2025-10-24 00:00:00-04:00,2025-10-24,GOOGL,256.412278354529,261.5089509442133,255.1531226659378,259.7501220703125,259.7501220703125,28655100,0.0,0.0,Alphabet Inc.
2025-10-27 00:00:00-04:00,2025-10-27,GOOGL,264.6468909460984,269.9634205104271,264.10723541197956,269.0939636230469,269.0939636230469,35235200,0.0,0.0,Alphabet Inc.
2025-10-28 00:00:00-04:00,2025-10-28,GOOGL,269.5137161039883,270.5530448339537,266.3257988486908,267.295166015625,267.295166015625,29738600,0.0,0.0,Alphabet Inc.
2025-10-29 00:00:00-04:00,2025-10-29,GOOGL,267.57498405043395,275.1600191542769,267.49504976173847,274.3905334472656,274.3905334472656,43580300,0.0,0.0,Alphabet Inc.
