date,date_str,ticker,open,high,low,close,adj_close,volume,dividends,stock_splits,company_name
2025-04-09 00:00:00-04:00,2025-04-09,AAPL,171.3640110222038,199.926344669284,171.30421792842867,198.17234802246094,198.17234802246094,184395900,0.0,0.0,Apple Inc.
2025-04-10 00:00:00-04:00,2025-04-10,AAPL,188.42568213047016,194.11621470149436,182.37636057603893,189.7710723876953,189.7710723876953,121880000,0.0,0.0,Apple Inc.
2025-04-11 00:00:00-04:00,2025-04-11,AAPL,185.46579368960585,198.85997858079665,185.42592149027786,197.47471618652344,197.47471618652344,87435900,0.0,0.0,Apple Inc.
2025-04-14 00:00:00-04:00,2025-04-14,AAPL,210.71943358737073,212.21432171985006,200.4744681359889,201.829833984375,201.829833984375,101352900,0.0,0.0,Apple Inc.
2025-04-15 00:00:00-04:00,2025-04-15,AAPL,201.1720967653651,202.81646776904176,199.11911932089467,201.45114135742188,201.45114135742188,51343900,0.0,0.0,Apple Inc.
2025-04-16 00:00:00-04:00,2025-04-16,AAPL,197.68401406478426,200.01603598224625,191.71442177543545,193.6079559326172,193.6079559326172,59732400,0.0,0.0,Apple Inc.
2025-04-17 00:00:00-04:00,2025-04-17,AAPL,196.5279673080365,198.15241736523095,193.75744237056688,196.3087158203125,196.3087158203125,52164700,0.0,0.0,Apple Inc.
2025-04-21 00:00:00-04:00,2025-04-21,AAPL,192.61134997705832,193.13954254760668,189.16313478921086,192.50172424316406,192.50172424316406,46742500,0.0,0.0,Apple Inc.
2025-04-22 00:00:00-04:00,2025-04-22,AAPL,195.45165216386687,200.9030125684292,195.3021694205859,199.059326171875,199.059326171875,52976400,0.0,0.0,Apple Inc.
2025-04-23 00:00:00-04:00,2025-04-23,AAPL,205.29797863560773,207.29116289420588,202.10888686320854,203.9027557373047,203.9027557373047,52929200,0.0,0.0,Apple Inc.
2025-04-24 00:00:00-04:00,2025-04-24,AAPL,204.1917605029567,208.11833592046503,202.248408894664,207.65989685058594,207.65989685058594,47311000,0.0,0.0,Apple Inc.
2025-04-25 00:00:00-04:00,2025-04-25,AAPL,205.66671618569228,209.0352025034097,205.49729734578435,208.56680297851562,208.56680297851562,38222300,0.0,0.0,Apple Inc.
2025-04-28 00:00:00-04:00,2025-04-28,AAPL,209.2843516085664,210.77923983434187,206.7530142372406,209.4238739013672,209.4238739013672,38743100,0.0,0.0,Apple Inc.
2025-04-29 00:00:00-04:00,2025-04-29,AAPL,207.97880282615472,211.51670773820763,207.65988606249564,210.49021911621094,210.49021911621094,36827600,0.0,0.0,Apple Inc.
2025-04-30 00:00:00-04:00,2025-04-30,AAPL,208.58675630135352,212.85216981941505,205.96571387629956,211.77584838867188,211.77584838867188,52286500,0.0,0.0,Apple Inc.
2025-05-01 00:00:00-04:00,2025-05-01,AAPL,208.3674918385056,213.82881264887993,208.18809734114114,212.59304809570312,212.59304809570312,57365700,0.0,0.0,Apple Inc.
2025-05-02 00:00:00-04:00,2025-05-02,AAPL,205.38767599056177,206.28461806468735,201.4710760745947,204.65020751953125,204.65020751953125,101010600,0.0,0.0,Apple Inc.
2025-05-05 00:00:00-04:00,2025-05-05,AAPL,202.40787903175757,203.4044712176219,197.5345438511527,198.21221923828125,198.21221923828125,69018500,0.0,0.0,Apple Inc.
2025-05-06 00:00:00-04:00,2025-05-06,AAPL,197.5345306234426,199.96620262041338,196.34858356859348,197.83349609375,197.83349609375,51216500,0.0,0.0,Apple Inc.
2025-05-07 00:00:00-04:00,2025-05-07,AAPL,198.49125449640593,198.7603386318323,192.59143085844198,195.58120727539062,195.58120727539062,68536700,0.0,0.0,Apple Inc.
2025-05-08 00:00:00-04:00,2025-05-08,AAPL,197.04619801698016,199.3682595147921,194.0165494128041,196.81698608398438,196.81698608398438,50478900,0.0,0.0,Apple Inc.
2025-05-09 00:00:00-04:00,2025-05-09,AAPL,198.32183886048443,199.85658408831688,196.86680762308345,197.8534393310547,197.8534393310547,36453900,0.0,0.0,Apple Inc.
2025-05-12 00:00:00-04:00,2025-05-12,AAPL,210.52675192915717,210.82612467262763,206.31561695740214,210.3471221923828,210.3471221923828,63775800,0.26,0.0,Apple Inc.
2025-05-13 00:00:00-04:00,2025-05-13,AAPL,209.98788789546765,212.95164926547025,208.56089957562318,212.48263549804688,212.48263549804688,51909300,0.0,0.0,Apple Inc.
2025-05-14 00:00:00-04:00,2025-05-14,AAPL,211.98369190366654,213.49052924285678,210.1375877621875,211.8839111328125,211.8839111328125,49325800,0.0,0.0,Apple Inc.
2025-05-15 00:00:00-04:00,2025-05-15,AAPL,210.506803034962,212.51258988469863,209.0997617101353,211.00575256347656,211.00575256347656,45029500,0.0,0.0,Apple Inc.
2025-05-16 00:00:00-04:00,2025-05-16,AAPL,211.9138418912236,212.12340739052024,209.3292870180407,210.81614685058594,210.81614685058594,54737900,0.0,0.0,Apple Inc.
2025-05-19 00:00:00-04:00,2025-05-19,AAPL,207.47318710280226,209.0398806327114,203.83084657536088,208.3413543701172,208.3413543701172,46140500,0.0,0.0,Apple Inc.
2025-05-20 00:00:00-04:00,2025-05-20,AAPL,207.23369558110693,208.03201787298204,204.5992426766309,206.42539978027344,206.42539978027344,42496600,0.0,0.0,Apple Inc.
2025-05-21 00:00:00-04:00,2025-05-21,AAPL,204.7389515122616,206.6050179110669,200.2883301620853,201.66542053222656,201.66542053222656,59211800,0.0,0.0,Apple Inc.
2025-05-22 00:00:00-04:00,2025-05-22,AAPL,200.28832240028711,202.32402973584547,199.28043462788855,200.93695068359375,200.93695068359375,46742400,0.0,0.0,Apple Inc.
2025-05-23 00:00:00-04:00,2025-05-23,AAPL,193.2630967266574,197.28462846236872,193.05354646446796,194.8597412109375,194.8597412109375,78432900,0.0,0.0,Apple Inc.
2025-05-27 00:00:00-04:00,2025-05-27,AAPL,197.88337691051132,200.31825293342968,197.01519441683536,199.78936767578125,199.78936767578125,56288500,0.0,0.0,Apple Inc.
2025-05-28 00:00:00-04:00,2025-05-28,AAPL,200.16857290124128,202.3040763244224,199.48002009942556,199.99893188476562,199.99893188476562,45339700,0.0,0.0,Apple Inc.
2025-05-29 00:00:00-04:00,2025-05-29,AAPL,203.15228556391767,203.38179807643976,198.09293019267844,199.5299072265625,199.5299072265625,51396800,0.0,0.0,Apple Inc.
2025-05-30 00:00:00-04:00,2025-05-30,AAPL,198.95112277889336,201.53569281345096,196.36656797106642,200.4280242919922,200.4280242919922,70819900,0.0,0.0,Apple Inc.
2025-06-02 00:00:00-04:00,2025-06-02,AAPL,199.85921507319503,201.70533435611304,199.69954757512772,201.27622985839844,201.27622985839844,35423300,0.0,0.0,Apple Inc.
2025-06-03 00:00:00-04:00,2025-06-03,AAPL,200.92697696252267,203.34189080211323,200.53779694760377,202.8429412841797,202.8429412841797,46381600,0.0,0.0,Apple Inc.
2025-06-04 00:00:00-04:00,2025-06-04,AAPL,202.4836823743862,205.80668775064265,201.67538665008354,202.3938751220703,202.3938751220703,43604000,0.0,0.0,Apple Inc.
2025-06-05 00:00:00-04:00,2025-06-05,AAPL,203.07244608657666,204.3198198340372,199.72947835269025,200.20848083496094,200.20848083496094,55126100,0.0,0.0,Apple Inc.
2025-06-06 00:00:00-04:00,2025-06-06,AAPL,202.57349663849442,205.26782088834017,201.62549563553227,203.49156188964844,203.49156188964844,46607700,0.0,0.0,Apple Inc.
2025-06-09 00:00:00-04:00,2025-06-09,AAPL,203.96057412654167,205.56719211084615,199.59976040917107,201.02674865722656,201.02674865722656,72862600,0.0,0.0,Apple Inc.
2025-06-10 00:00:00-04:00,2025-06-10,AAPL,200.17855851367187,203.92068000712237,200.14862275986277,202.24420166015625,202.24420166015625,54672600,0.0,0.0,Apple Inc.
2025-06-11 00:00:00-04:00,2025-06-11,AAPL,203.0724503091444,204.07034932786254,197.99314795828434,198.36236572265625,198.36236572265625,60989900,0.0,0.0,Apple Inc.
2025-06-12 00:00:00-04:00,2025-06-12,AAPL,198.66173587371065,199.26046614106752,196.94534836583952,198.78147888183594,198.78147888183594,43904600,0.0,0.0,Apple Inc.
2025-06-13 00:00:00-04:00,2025-06-13,AAPL,199.3103695725812,199.9490243445518,195.2888376882346,196.03726196289062,196.03726196289062,51447300,0.0,0.0,Apple Inc.
2025-06-16 00:00:00-04:00,2025-06-16,AAPL,196.8854859861783,198.27256505925683,196.1470352061455,198.0031280517578,198.0031280517578,43020700,0.0,0.0,Apple Inc.
2025-06-17 00:00:00-04:00,2025-06-17,AAPL,196.78567812068002,197.97318035709665,194.79986887227625,195.2289581298828,195.2289581298828,38856200,0.0,0.0,Apple Inc.
2025-06-18 00:00:00-04:00,2025-06-18,AAPL,195.52833742048526,197.15491770400297,194.66017014117494,196.1669921875,196.1669921875,45394700,0.0,0.0,Apple Inc.
2025-06-20 00:00:00-04:00,2025-06-20,AAPL,197.82351706190548,201.27623931614946,196.44641147314488,200.5777130126953,200.5777130126953,96813500,0.0,0.0,Apple Inc.
2025-06-23 00:00:00-04:00,2025-06-23,AAPL,201.20637663769034,201.87496712850407,198.54198818263384,201.07664489746094,201.07664489746094,55814300,0.0,0.0,Apple Inc.
2025-06-24 00:00:00-04:00,2025-06-24,AAPL,202.16436301176623,203.0125832870988,199.77938491343542,199.87918090820312,199.87918090820312,54064000,0.0,0.0,Apple Inc.
2025-06-25 00:00:00-04:00,2025-06-25,AAPL,201.02675088646447,203.24208788881052,200.19849288768373,201.1365203857422,201.1365203857422,39525700,0.0,0.0,Apple Inc.
2025-06-26 00:00:00-04:00,2025-06-26,AAPL,201.00680230384165,202.2142668779585,199.04095514509618,200.5777130126953,200.5777130126953,50799100,0.0,0.0,Apple Inc.
2025-06-27 00:00:00-04:00,2025-06-27,AAPL,201.46584280819525,202.79305039965564,199.57981417332658,200.6575469970703,200.6575469970703,73188600,0.0,0.0,Apple Inc.
2025-06-30 00:00:00-04:00,2025-06-30,AAPL,201.58557286233471,206.95427439094752,198.84135059390303,204.7389373779297,204.7389373779297,91912800,0.0,0.0,Apple Inc.
2025-07-01 00:00:00-04:00,2025-07-01,AAPL,206.23578409144605,209.74839282792448,205.70689884063935,207.3833770751953,207.3833770751953,78788900,0.0,0.0,Apple Inc.
2025-07-02 00:00:00-04:00,2025-07-02,AAPL,208.47108532398713,212.8917706186518,207.7026988246806,211.99366760253906,211.99366760253906,67941800,0.0,0.0,Apple Inc.
2025-07-03 00:00:00-04:00,2025-07-03,AAPL,211.70426588787655,214.1990133776075,211.3649838836884,213.10133361816406,213.10133361816406,34955800,0.0,0.0,Apple Inc.
2025-07-07 00:00:00-04:00,2025-07-07,AAPL,212.23315593085263,215.77570049162512,208.36131809352125,209.50889587402344,209.50889587402344,50229000,0.0,0.0,Apple Inc.
2025-07-08 00:00:00-04:00,2025-07-08,AAPL,209.658593847986,210.98578616820197,208.01205130024096,209.5687713623047,209.5687713623047,42848900,0.0,0.0,Apple Inc.
2025-07-09 00:00:00-04:00,2025-07-09,AAPL,209.0897778625777,210.8859991217609,206.78463359109693,210.69639587402344,210.69639587402344,48749400,0.0,0.0,Apple Inc.
2025-07-10 00:00:00-04:00,2025-07-10,AAPL,210.06772774811225,213.03148920420767,209.58874045798783,211.9637451171875,211.9637451171875,44443600,0.0,0.0,Apple Inc.
2025-07-11 00:00:00-04:00,2025-07-11,AAPL,210.12759762046792,211.68431760849728,209.41908263784933,210.7163543701172,210.7163543701172,39765800,0.0,0.0,Apple Inc.
2025-07-14 00:00:00-04:00,2025-07-14,AAPL,209.48893166698292,210.46688365912564,207.10395364435493,208.1816864013672,208.1816864013672,38840100,0.0,0.0,Apple Inc.
2025-07-15 00:00:00-04:00,2025-07-15,AAPL,208.7804390594974,211.44482767792792,208.48106630115817,208.67066955566406,208.67066955566406,42296300,0.0,0.0,Apple Inc.
2025-07-16 00:00:00-04:00,2025-07-16,AAPL,209.85816533566302,211.9537441254909,208.20164932080104,209.7184600830078,209.7184600830078,47490500,0.0,0.0,Apple Inc.
2025-07-17 00:00:00-04:00,2025-07-17,AAPL,210.12759810142074,211.3550095983717,209.14964612579556,209.57875061035156,209.57875061035156,48068100,0.0,0.0,Apple Inc.
2025-07-18 00:00:00-04:00,2025-07-18,AAPL,210.42696659875526,211.34503189230253,209.25942654413325,210.73631286621094,210.73631286621094,48974600,0.0,0.0,Apple Inc.
2025-07-21 00:00:00-04:00,2025-07-21,AAPL,211.65439331220318,215.32665448510335,211.18537954340883,212.03358459472656,212.03358459472656,51377400,0.0,0.0,Apple Inc.
2025-07-22 00:00:00-04:00,2025-07-22,AAPL,212.69219192810166,214.49838667908332,211.78410018506472,213.9495391845703,213.9495391845703,46404100,0.0,0.0,Apple Inc.
2025-07-23 00:00:00-04:00,2025-07-23,AAPL,214.54829351654996,214.69797228179937,211.9637386583707,213.7000732421875,213.7000732421875,46989300,0.0,0.0,Apple Inc.
2025-07-24 00:00:00-04:00,2025-07-24,AAPL,213.45060308663847,215.23685093304425,213.08138530657155,213.31089782714844,213.31089782714844,46022600,0.0,0.0,Apple Inc.
2025-07-25 00:00:00-04:00,2025-07-25,AAPL,214.24891808809048,214.7877920897316,212.95164630742312,213.43064880371094,213.43064880371094,40268800,0.0,0.0,Apple Inc.
2025-07-28 00:00:00-04:00,2025-07-28,AAPL,213.5803337758995,214.39861831079742,212.61237047326716,213.6002960205078,213.6002960205078,37858000,0.0,0.0,Apple Inc.
2025-07-29 00:00:00-04:00,2025-07-29,AAPL,213.73000061776605,214.3586818606333,210.37707459375494,210.8261260986328,210.8261260986328,51411700,0.0,0.0,Apple Inc.
2025-07-30 00:00:00-04:00,2025-07-30,AAPL,211.454797150492,211.94377315400357,207.28358653790625,208.6107940673828,208.6107940673828,45512500,0.0,0.0,Apple Inc.
2025-07-31 00:00:00-04:00,2025-07-31,AAPL,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,207.1339111328125,80698400,0.0,0.0,Apple Inc.
2025-08-01 00:00:00-04:00,2025-08-01,AAPL,210.4269561886582,213.13126916468397,201.07664747870345,201.95480346679688,201.95480346679688,104434500,0.0,0.0,Apple Inc.
2025-08-04 00:00:00-04:00,2025-08-04,AAPL,204.0803265791815,207.44325668811337,201.25627047720934,202.9227752685547,202.9227752685547,75109300,0.0,0.0,Apple Inc.
2025-08-05 00:00:00-04:00,2025-08-05,AAPL,202.97265486934364,204.90858140720596,201.73526982787092,202.49366760253906,202.49366760253906,44155100,0.0,0.0,Apple Inc.
2025-08-06 00:00:00-04:00,2025-08-06,AAPL,205.1979708684584,214.9274858636443,205.15804638253505,212.8019561767578,212.8019561767578,108483100,0.0,0.0,Apple Inc.
2025-08-07 00:00:00-04:00,2025-08-07,AAPL,218.42014073215765,220.38600300495352,216.12496995802366,219.56771850585938,219.56771850585938,90224800,0.0,0.0,Apple Inc.
2025-08-08 00:00:00-04:00,2025-08-08,AAPL,220.36603010589778,230.51466074526758,218.78934791515115,228.86813354492188,228.86813354492188,113854000,0.0,0.0,Apple Inc.
2025-08-11 00:00:00-04:00,2025-08-11,AAPL,227.6992650180531,229.33767612130436,224.54232171734583,226.95997619628906,226.95997619628906,61806100,0.26,0.0,Apple Inc.
2025-08-12 00:00:00-04:00,2025-08-12,AAPL,227.78917070894937,230.57647717809445,226.8500938879156,229.42758178710938,229.42758178710938,55626200,0.0,0.0,Apple Inc.
2025-08-13 00:00:00-04:00,2025-08-13,AAPL,230.8462285986664,234.77241529044048,230.2068337695816,233.10403442382812,233.10403442382812,69878500,0.0,0.0,Apple Inc.
2025-08-14 00:00:00-04:00,2025-08-14,AAPL,233.83332460758467,234.89229562265464,230.6264418350812,232.5545654296875,232.5545654296875,51916300,0.0,0.0,Apple Inc.
2025-08-15 00:00:00-04:00,2025-08-15,AAPL,233.77337703316005,234.0531046408583,229.11788646444978,231.36570739746094,231.36570739746094,56038700,0.0,0.0,Apple Inc.
2025-08-18 00:00:00-04:00,2025-08-18,AAPL,231.47561022214762,232.89423321308522,229.88715369469057,230.66639709472656,230.66639709472656,37476200,0.0,0.0,Apple Inc.
2025-08-19 00:00:00-04:00,2025-08-19,AAPL,231.05601964615855,232.64447617946885,229.1278960385577,230.3367156982422,230.3367156982422,39402600,0.0,0.0,Apple Inc.
2025-08-20 00:00:00-04:00,2025-08-20,AAPL,229.75726351111018,230.24679444121838,225.55134937034353,225.79110717773438,225.79110717773438,42263900,0.0,0.0,Apple Inc.
2025-08-21 00:00:00-04:00,2025-08-21,AAPL,226.05087353353895,226.30063142153253,223.56327948127884,224.68218994140625,224.68218994140625,30621200,0.0,0.0,Apple Inc.
2025-08-22 00:00:00-04:00,2025-08-22,AAPL,225.95095699429655,228.8681272027074,225.1916985271248,227.53941345214844,227.53941345214844,42477800,0.0,0.0,Apple Inc.
2025-08-25 00:00:00-04:00,2025-08-25,AAPL,226.26065308481304,229.07792927219558,226.01089520624416,226.94000244140625,226.94000244140625,30983100,0.0,0.0,Apple Inc.
2025-08-26 00:00:00-04:00,2025-08-26,AAPL,226.65028173376106,229.26775474756235,224.4724002828088,229.08792114257812,229.08792114257812,54575100,0.0,0.0,Apple Inc.
2025-08-27 00:00:00-04:00,2025-08-27,AAPL,228.38860049855515,230.676376013076,228.03893336267103,230.26678466796875,230.26678466796875,31259500,0.0,0.0,Apple Inc.
2025-08-28 00:00:00-04:00,2025-08-28,AAPL,230.59647266873003,233.18396075811214,229.11789497993007,232.33477783203125,232.33477783203125,38074700,0.0,0.0,Apple Inc.
2025-08-29 00:00:00-04:00,2025-08-29,AAPL,232.28481317583598,233.15398096397084,231.145917853049,231.91517639160156,231.91517639160156,39418400,0.0,0.0,Apple Inc.
2025-09-02 00:00:00-04:00,2025-09-02,AAPL,229.02798202980685,230.62643860177437,226.75019132336067,229.49752807617188,229.49752807617188,44075600,0.0,0.0,Apple Inc.
2025-09-03 00:00:00-04:00,2025-09-03,AAPL,236.98028515930878,238.6186963224971,234.133039090421,238.2390594482422,238.2390594482422,66427800,0.0,0.0,Apple Inc.
2025-09-04 00:00:00-04:00,2025-09-04,AAPL,238.21906152531412,239.66765417218173,236.51072617258424,239.5477752685547,239.5477752685547,47549400,0.0,0.0,Apple Inc.
2025-09-05 00:00:00-04:00,2025-09-05,AAPL,239.76756781945676,241.08629675958926,238.25903569310344,239.45787048339844,239.45787048339844,54870400,0.0,0.0,Apple Inc.
2025-09-08 00:00:00-04:00,2025-09-08,AAPL,239.06825064349684,239.91741830634814,236.11111057683257,237.64962768554688,237.64962768554688,48999500,0.0,0.0,Apple Inc.
2025-09-09 00:00:00-04:00,2025-09-09,AAPL,236.77047435136637,238.5487492683241,233.13400016518182,234.123046875,234.123046875,66313900,0.0,0.0,Apple Inc.
2025-09-10 00:00:00-04:00,2025-09-10,AAPL,231.96513778704139,232.19491077497392,225.73117543382176,226.5703582763672,226.5703582763672,83440800,0.0,0.0,Apple Inc.
2025-09-11 00:00:00-04:00,2025-09-11,AAPL,226.66027725307507,230.22681187017153,226.43048902665416,229.80722045898438,229.80722045898438,50208600,0.0,0.0,Apple Inc.
2025-09-12 00:00:00-04:00,2025-09-12,AAPL,228.9980136278554,234.28288383192944,228.79821036620638,233.84332275390625,233.84332275390625,55824200,0.0,0.0,Apple Inc.
2025-09-15 00:00:00-04:00,2025-09-15,AAPL,236.77047667310174,237.95932665324483,234.80238330570734,236.47076416015625,236.47076416015625,42699500,0.0,0.0,Apple Inc.
2025-09-16 00:00:00-04:00,2025-09-16,AAPL,236.9502954777413,240.98639147239973,236.09114297984144,237.9193572998047,237.9193572998047,63421100,0.0,0.0,Apple Inc.
2025-09-17 00:00:00-04:00,2025-09-17,AAPL,238.73857528095925,239.86748583209587,237.4997706474641,238.75856018066406,238.75856018066406,46508000,0.0,0.0,Apple Inc.
2025-09-18 00:00:00-04:00,2025-09-18,AAPL,239.737599946219,240.9664044724694,236.4208079152849,237.64962768554688,237.64962768554688,44249600,0.0,0.0,Apple Inc.
2025-09-19 00:00:00-04:00,2025-09-19,AAPL,240.99636870073516,246.06146581163878,239.9773675285625,245.26223754882812,245.26223754882812,163741300,0.0,0.0,Apple Inc.
2025-09-22 00:00:00-04:00,2025-09-22,AAPL,248.05953649140056,256.3914711896616,247.8797028858207,255.8319854736328,255.8319854736328,105517400,0.0,0.0,Apple Inc.
2025-09-23 00:00:00-04:00,2025-09-23,AAPL,255.63220171436936,257.0907792625319,253.33442606621003,254.18359375,254.18359375,60275200,0.0,0.0,Apple Inc.
2025-09-24 00:00:00-04:00,2025-09-24,AAPL,254.9728287261993,255.4923293909784,250.79686899703333,252.06564331054688,252.06564331054688,42303700,0.0,0.0,Apple Inc.
2025-09-25 00:00:00-04:00,2025-09-25,AAPL,252.96477212582877,256.9209435623003,251.466224879955,256.6212158203125,256.6212158203125,55202100,0.0,0.0,Apple Inc.
2025-09-26 00:00:00-04:00,2025-09-26,AAPL,253.8539172209246,257.3505275669758,253.5342198150173,255.2126007080078,255.2126007080078,46076300,0.0,0.0,Apple Inc.
2025-09-29 00:00:00-04:00,2025-09-29,AAPL,254.31347273152574,254.75304905914027,252.76497075706976,254.18359375,254.18359375,40127700,0.0,0.0,Apple Inc.
2025-09-30 00:00:00-04:00,2025-09-30,AAPL,254.61318058017173,255.67215158054225,252.8648753735947,254.38340759277344,254.38340759277344,37704300,0.0,0.0,Apple Inc.
2025-10-01 00:00:00-04:00,2025-10-01,AAPL,254.7929996074261,258.53938316103813,254.6831055272507,255.20260620117188,255.20260620117188,48713900,0.0,0.0,Apple Inc.
2025-10-02 00:00:00-04:00,2025-10-02,AAPL,256.33149581258533,257.9299523535748,253.9038565188199,256.8809814453125,256.8809814453125,42630200,0.0,0.0,Apple Inc.
2025-10-03 00:00:00-04:00,2025-10-03,AAPL,254.42336451804394,258.9889308017334,253.70406057825727,257.7701110839844,257.7701110839844,49155600,0.0,0.0,Apple Inc.
2025-10-06 00:00:00-04:00,2025-10-06,AAPL,257.7401350456914,258.819106172963,254.80299514816292,256.44140625,256.44140625,44664100,0.0,0.0,Apple Inc.
2025-10-07 00:00:00-04:00,2025-10-07,AAPL,256.56129542181253,257.15072039039774,255.18262697514498,256.23162841796875,256.23162841796875,31955800,0.0,0.0,Apple Inc.
2025-10-08 00:00:00-04:00,2025-10-08,AAPL,256.2715719294531,258.2696351050741,255.8619653198879,257.8100891113281,257.8100891113281,36496900,0.0,0.0,Apple Inc.
2025-10-09 00:00:00-04:00,2025-10-09,AAPL,257.5603136690899,257.75013209688524,252.8948383011137,253.79396057128906,253.79396057128906,38322000,0.0,0.0,Apple Inc.
2025-10-10 00:00:00-04:00,2025-10-10,AAPL,254.69310389004832,256.13171175032437,243.76369637579657,245.032470703125,245.032470703125,61999100,0.0,0.0,Apple Inc.
2025-10-13 00:00:00-04:00,2025-10-13,AAPL,249.13848619669534,249.44818352992385,245.32217845998096,247.42015075683594,247.42015075683594,38142900,0.0,0.0,Apple Inc.
2025-10-14 00:00:00-04:00,2025-10-14,AAPL,246.36117950382103,248.60900042906025,244.46301046499008,247.53004455566406,247.53004455566406,35478000,0.0,0.0,Apple Inc.
2025-10-15 00:00:00-04:00,2025-10-15,AAPL,249.24838988167792,251.5761352503302,247.2303418581919,249.09852600097656,249.09852600097656,33893600,0.0,0.0,Apple Inc.
2025-10-16 00:00:00-04:00,2025-10-16,AAPL,248.00958596667436,248.79881419551728,244.8926123625184,247.21035766601562,247.21035766601562,39777000,0.0,0.0,Apple Inc.
2025-10-17 00:00:00-04:00,2025-10-17,AAPL,247.77980070207627,253.13461023404025,247.03052706557392,252.045654296875,252.045654296875,49147000,0.0,0.0,Apple Inc.
2025-10-20 00:00:00-04:00,2025-10-20,AAPL,255.64218177653177,264.1239650925819,255.3824390623343,261.98602294921875,261.98602294921875,90483000,0.0,0.0,Apple Inc.
2025-10-21 00:00:00-04:00,2025-10-21,AAPL,261.6263807259345,265.03308188579996,261.5764108568555,262.5155029296875,262.5155029296875,46695900,0.0,0.0,Apple Inc.
2025-10-22 00:00:00-04:00,2025-10-22,AAPL,262.3956210979312,262.5954395959732,255.18261234613632,258.19970703125,258.19970703125,45015300,0.0,0.0,Apple Inc.
2025-10-23 00:00:00-04:00,2025-10-23,AAPL,259.68824995662277,260.36758405794774,257.76012648314656,259.3285827636719,259.3285827636719,32754900,0.0,0.0,Apple Inc.
2025-10-24 00:00:00-04:00,2025-10-24,AAPL,260.93706434715574,263.87421967110856,258.9290010880386,262.56549072265625,262.56549072265625,38253700,0.0,0.0,Apple Inc.
2025-10-27 00:00:00-04:00,2025-10-27,AAPL,264.6234656652487,268.8593494221352,264.3936774471076,268.5496520996094,268.5496520996094,44888200,0.0,0.0,Apple Inc.
2025-10-28 00:00:00-04:00,2025-10-28,AAPL,268.7294713644567,269.6286240979669,267.8902885694659,268.7394714355469,268.7394714355469,41534800,0.0,0.0,Apple Inc.
2025-10-29 00:00:00-04:00,2025-10-29,AAPL,269.01920560410514,271.1471476128123,266.85129379808274,269.4388122558594,269.4388122558594,51086700,0.0,0.0,Apple Inc.
2025-10-30 00:00:00-04:00,2025-10-30,AAPL,271.72657092903916,273.87451306817263,268.2199910571769,271.13714599609375,271.13714599609375,69886500,0.0,0.0,Apple Inc.
2025-10-31 00:00:00-04:00,2025-10-31,AAPL,276.721738255342,277.05143573891627,268.89933466249033,270.108154296875,270.108154296875,86167100,0.0,0.0,Apple Inc.
2025-11-03 00:00:00-05:00,2025-11-03,AAPL,270.15812755648943,270.5877038096653,265.9921525413924,268.7894287109375,268.7894287109375,50194600,0.0,0.0,Apple Inc.
2025-11-04 00:00:00-05:00,2025-11-04,AAPL,268.0701070960229,271.22705027239556,267.36080327265466,269.7784729003906,269.7784729003906,49274800,0.0,0.0,Apple Inc.
2025-11-05 00:00:00-05:00,2025-11-05,AAPL,268.3498399683747,271.43687417180433,266.67147434431234,269.8783874511719,269.8783874511719,43683100,0.0,0.0,Apple Inc.
2025-11-06 00:00:00-05:00,2025-11-06,AAPL,267.6305743388968,273.1352174017799,267.6305743388968,269.50872802734375,269.50872802734375,51204000,0.0,0.0,Apple Inc.
2025-11-07 00:00:00-05:00,2025-11-07,AAPL,269.5386899523433,272.02629915101613,266.51162568814635,268.2099914550781,268.2099914550781,48227400,0.0,0.0,Apple Inc.
2025-11-10 00:00:00-05:00,2025-11-10,AAPL,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,269.42999267578125,41312400,0.26,0.0,Apple Inc.
2025-11-11 00:00:00-05:00,2025-11-11,AAPL,269.80999755859375,275.9100036621094,269.79998779296875,275.25,275.25,46208300,0.0,0.0,Apple Inc.
2025-11-12 00:00:00-05:00,2025-11-12,AAPL,275.0,275.7300109863281,271.70001220703125,273.4700012207031,273.4700012207031,48398000,0.0,0.0,Apple Inc.
2025-11-13 00:00:00-05:00,2025-11-13,AAPL,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,272.95001220703125,49602800,0.0,0.0,Apple Inc.
2025-11-14 00:00:00-05:00,2025-11-14,AAPL,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,272.4100036621094,47431300,0.0,0.0,Apple Inc.
2025-11-17 00:00:00-05:00,2025-11-17,AAPL,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,267.4599914550781,45018300,0.0,0.0,Apple Inc.
2025-11-18 00:00:00-05:00,2025-11-18,AAPL,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,267.44000244140625,45677300,0.0,0.0,Apple Inc.
2025-11-19 00:00:00-05:00,2025-11-19,AAPL,265.5299987792969,272.2099914550781,265.5,268.55999755859375,268.55999755859375,40424500,0.0,0.0,Apple Inc.
2025-11-20 00:00:00-05:00,2025-11-20,AAPL,270.8299865722656,275.42999267578125,265.9200134277344,266.25,266.25,45823600,0.0,0.0,Apple Inc.
